# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0    100     41      0      0      0      0   1994      5      0 
    0     97     38      0      0      0      0   1994      5      0 
    0     97     43      0      0      0      0   1994      5      0 
    0    100     45      0      0      0      0   1994      5      0 
    0     97     39      0      0      0      0   1994      5      0 
    0     97     40      0      0      0      0   1994      5      0 
    0    100     48      0      0      0      0   1994      5      0 
    0    100     40      0      0      0      0   1994      5      0 
    0     95     37      0      0      0      0   1994      5      0 
    0     94     41      0      0      0      0   1994      5      0 
    0    100     47      0      0      0      0   1994      5      0 
    0     97     38      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     97     45      0      0      0      0   1994      5      0 
    0    100     43      0      0      0      0   1994      5      0 
    0     96     38      0      0      0      0   1994      5      0 
    0     97     38      0      0      0      0   1994      5      0 
    0    100     48      0      0      0      0   1994      5      0 
    0     96     36      0      0      0      0   1994      5      0 
    0     97     42      0      0      0      0   1994      5      0 
    0    100     45      0      0      0      0   1994      5      0 
    0     98     38      0      0      0      0   1994      5      0 
    0     95     37      0      0      0      0   1994      5      0 
    0     94     39      0      0      0      0   1994      5      0 
# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0    100     48      0      0      0      0   1994      5      0 
    0    100     42      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     97     37      0      0      0      0   1994      5      0 
    0     97     45      0      0      0      0   1994      5      0 
    0    100     44      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     96     40      0      0      0      0   1994      5      0 
    0     99     47      0      0      0      0   1994      5      0 
    0    100     43      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     94     36      0      0      0      0   1994      5      0 
    0     97     37      0      0      0      0   1994      5      0 
    0     95     43      0      0      0      0   1994      5      0 
    0    100     44      0      0      0      0   1994      5      0 
    0    100     40      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     95     36      0      0      0      0   1994      5      0 
    0     96     40      0      0      0      0   1994      5      0 
    0    100     48      0      0      0      0   1994      5      0 
    0    100     42      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     94     36      0      0      0      0   1994      5      0 
    0     94     36      0      0      0      0   1994      5      0 
    0     93     42      0      0      0      0   1994      5      0 
    0    100     47      0      0      0      0   1994      5      0 
    0    100     41      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     96     40      0      0      0      0   1994      5      0 
    0    100     48      0      0      0      0   1994      5      0 
    0    100     42      0      0      0      0   1994      5      0 
    0     96     38      0      0      0      0   1994      5      0 
    0     96     36      0      0      0      0   1994      5      0 
    0     97     40      0      0      0      0   1994      5      0 
    0    100     47      0      0      0      0   1994      5      0 
    0    100     42      0      0      0      0   1994      5      0 
    0     94     37      0      0      0      0   1994      5      0 
    0     94     36      0      0      0      0   1994      5      0 
    0     94     38      0      0      0      0   1994      5      0 
    0     97     46      0      0      0      0   1994      5      0 
    0    100     43      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0     96     36      0      0      0      0   1994      5      0 
    0     97     43      0      0      0      0   1994      5      0 
    0    100     46      0      0      0      0   1994      5      0 
    0    100     39      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     96     40      0      0      0      0   1994      5      0 
    0    100     47      0      0      0      0   1994      5      0 
    0    100     42      0      0      0      0   1994      5      0 
    0     93     37      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     97     43      0      0      0      0   1994      5      0 
    0    100     45      0      0      0      0   1994      5      0 
    0     98     38      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     97     40      0      0      0      0   1994      5      0 
    0    100     47      0      0      0      0   1994      5      0 
    0    100     40      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     97     40      0      0      0      0   1994      5      0 
    0    100     48      0      0      0      0   1994      5      0 
    0    100     42      0      0      0      0   1994      5      0 
    0     94     37      0      0      0      0   1994      5      0 
    0     93     35      0      0      0      0   1994      5      0 
    0     96     44      0      0      0      0   1994      5      0 
    0    100     45      0      0      0      0   1994      5      0 
    0     96     38      0      0      0      0   1994      5      0 
    0     96     36      0      0      0      0   1994      5      0 
    0    100     40      0      0      0      0   1994      5      0 
    0     96     38      0      0      0      0   1994      5      0 
    0     95     36      0      0      0      0   1994      5      0 
    0     96     44      0      0      0      0   1994      5      0 
    0    100     44      0      0      0      0   1994      5      0 
    0    100     47      0      0      0      0   1994      5      0 
    0    100     42      0      0      0      0   1994      5      0 
    0     93     36      0      0      0      0   1994      5      0 
    0     92     35      0      0      0      0   1994      5      0 
    0     93     39      0      0      0      0   1994      5      0 
    0    100     48      0      0      0      0   1994      5      0 
    0    100     41      0      0      0      0   1994      5      0 
    0     96     40      0      0      0      0   1994      5      0 
    0     97     37      0      0      0      0   1994      5      0 
    0     96     43      0      0      0      0   1994      5      0 
    0     96     37      0      0      0      0   1994      5      0 
    0     97     35      0      0      0      0   1994      5      0 
# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0     97     43      0      0      0      0   1994      5      0 
    0    100     44      0      0      0      0   1994      5      0 
    0     97     37      0      0      0      0   1994      5      0 
    0     94     36      0      0      0      0   1994      5      0 
    0     94     36      0      0      0      0   1994      5      0 
    0     93     42      0      0      0      0   1994      5      0 
    0    100     47      0      0      0      0   1994      5      0 
    0    100     39      0      0      0      0   1994      5      0 
    0     97     38      0      0      0      0   1994      5      0 
    0     97     39      0      0      0      0   1994      5      0 
    0     97     46      0      0      0      0   1994      5      0 
    0    100     44      0      0      0      0   1994      5      0 
    0     96     38      0      0      0      0   1994      5      0 
    0     96     36      0      0      0      0   1994      5      0 
    0     92     40      0      0      0      0   1994      5      0 
    0    100     48      0      0      0      0   1994      5      0 
    0    100     42      0      0      0      0   1994      5      0 
    0     94     37      0      0      0      0   1994      5      0 
    0     96     36      0      0      0      0   1994      5      0 
    0     96     42      0      0      0      0   1994      5      0 
    0    100     47      0      0      0      0   1994      5      0 
    0     94     31      0      0      0      0   1994      5      0 
    0     95     31      0      0      0      0   1994      5      0 
    0     95     31      0      0      0      0   1994      5      0 
    0     95     31      0      0      0      0   1994      5      0 
    0     90     30      0      0      0      0   1994      5      0 
    0     95     31      0      0      0      0   1994      5      0 
    0     95     31      0      0      0      0   1994      5      0 
    0     95     31      0      0      0      0   1994      5      0 
    0     94     30      0      0      0      0   1994      5      0 
    0     86     30      0      0      0      0   1994      5      0 
    0      3      0      0      0      0      0   1994      5      0 
