Epoch,Step Avg Time,Overall Step Time,# Calls,Epoch Time,Training Loss,Validation Loss,Validation Accuracy
1,4.439113782501221,2774.446114063263,625,36.8632378578186,4.026124150848388,3.5761833540193595,16.13
2,4.161516390228272,2600.9477438926697,625,35.91088652610779,3.4572752307891848,3.2322938624460984,22.02
3,4.161596660614014,2600.9979128837585,625,35.89651417732239,3.127881971359253,2.968342090108592,26.09
4,4.161537685394287,2600.9610533714294,625,35.932055950164795,2.8624888278961182,2.747715956086566,30.69
5,4.161377117156983,2600.860698223114,625,35.905662298202515,2.665645439147949,2.6091811596208316,33.02
6,4.161273900604248,2600.796187877655,625,35.91910982131958,2.4973810478210448,2.485574278861854,35.82
7,4.161055986022949,2600.6599912643433,625,35.92723298072815,2.3552326768875123,2.3652209309256,38.79
8,4.161149380493164,2600.7183628082275,625,35.90806794166565,2.2246879419326784,2.3020631781049596,39.65
9,4.161169039154053,2600.730649471283,625,35.91264510154724,2.0989019325256346,2.2359807605196718,41.54
10,4.1610985893249515,2600.6866183280945,625,35.9344117641449,1.9931236869812012,2.1499821129877854,43.13
11,4.161137911987304,2600.7111949920654,625,35.93939518928528,1.885019436454773,2.112317363927319,44.11
12,4.160921653747558,2600.576033592224,625,35.93116116523743,1.7779303218841553,2.059586712509204,45.5
13,4.160838078308106,2600.523798942566,625,35.900336027145386,1.677613648223877,2.030041996081164,46.82
14,4.1612394927978515,2600.774682998657,625,35.88863492012024,1.5830597074508668,2.001697287438022,47.48
15,4.161183784484863,2600.7398653030396,625,35.926586627960205,1.4890695885658265,1.9786860282254066,48.4
16,4.161283740234375,2600.8023376464844,625,35.97378206253052,1.3989386220932007,1.9686572931374713,48.85
17,4.208117384338379,2630.073365211487,625,36.06456685066223,1.3215659529685975,1.9701781333631772,49.4
18,4.161404963684082,2600.8781023025513,625,35.950406312942505,1.2310171614646912,1.9733554223540481,49.77
19,4.16133944015503,2600.8371500968933,625,35.93238353729248,1.1584621725082398,1.9617317975706356,50.23
20,4.161036323547363,2600.647702217102,625,35.926655769348145,1.0705671813011168,1.989518501955992,50.28
21,4.161280452728271,2600.8002829551697,625,35.929421186447144,0.9979351592063904,1.9607288951327086,51.48
22,4.161499997711181,2600.9374985694885,625,35.9345920085907,0.9149798018455505,2.0265708721367415,50.29
23,4.161059270477295,2600.6620440483093,625,35.90890336036682,0.8391798642158508,2.0237851021396125,51.76
24,4.161291911315918,2600.8074445724487,625,35.929288387298584,0.7766222208499909,2.068194431104478,51.28
25,4.16133779296875,2600.8361206054688,625,35.93531894683838,0.709640524673462,2.1099864965791157,51.42
26,4.161434464263916,2600.8965401649475,625,35.91091561317444,0.649912299156189,2.14881907450925,51.17
27,4.161342714691162,2600.8391966819763,625,35.91578149795532,0.6015296030521393,2.1641010395280875,51.35
28,4.160751262664795,2600.469539165497,625,35.93485450744629,0.5379855848312378,2.2018967236682867,51.61
Total time:,1087.732207,,,,,,
Total Accuracy:,51.40,,,,,,
