# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0     96     26      0      0      0      0   1968      5      0 
    0     97     33      0      0      0      0   1968      5      0 
    0     96     40      0      0      0      0   1968      5      0 
    0     96     45      0      0      0      0   1968      5      0 
    0    100     49      0      0      0      0   1968      5      0 
    0    100     44      0      0      0      0   1968      5      0 
    0    100     40      0      0      0      0   1968      5      0 
    0    100     37      0      0      0      0   1968      5      0 
    0     99     34      0      0      0      0   1968      5      0 
    0    100     33      0      0      0      0   1968      5      0 
    0    100     31      0      0      0      0   1968      5      0 
    0     97     27      0      0      0      0   1968      5      0 
    0     97     27      0      0      0      0   1968      5      0 
    0     97     27      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     96     30      0      0      0      0   1968      5      0 
    0     96     35      0      0      0      0   1968      5      0 
    0     96     39      0      0      0      0   1968      5      0 
    0     97     43      0      0      0      0   1968      5      0 
    0     94     46      0      0      0      0   1968      5      0 
    0     96     49      0      0      0      0   1968      5      0 
    0    100     48      0      0      0      0   1968      5      0 
    0    100     48      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     96     28      0      0      0      0   1968      5      0 
    0     97     34      0      0      0      0   1968      5      0 
    0     96     37      0      0      0      0   1968      5      0 
    0     97     41      0      0      0      0   1968      5      0 
    0     97     45      0      0      0      0   1968      5      0 
    0     99     49      0      0      0      0   1968      5      0 
    0    100     45      0      0      0      0   1968      5      0 
    0     99     43      0      0      0      0   1968      5      0 
    0    100     40      0      0      0      0   1968      5      0 
    0    100     36      0      0      0      0   1968      5      0 
    0    100     34      0      0      0      0   1968      5      0 
    0    100     30      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0     96     26      0      0      0      0   1968      5      0 
    0     96     25      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     97     32      0      0      0      0   1968      5      0 
    0     97     40      0      0      0      0   1968      5      0 
    0     97     44      0      0      0      0   1968      5      0 
    0     97     48      0      0      0      0   1968      5      0 
    0    100     48      0      0      0      0   1968      5      0 
    0     99     42      0      0      0      0   1968      5      0 
    0     99     41      0      0      0      0   1968      5      0 
    0    100     37      0      0      0      0   1968      5      0 
    0     99     34      0      0      0      0   1968      5      0 
    0    100     28      0      0      0      0   1968      5      0 
    0     95     26      0      0      0      0   1968      5      0 
    0     95     26      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     25      0      0      0      0   1968      5      0 
    0     96     31      0      0      0      0   1968      5      0 
    0     96     39      0      0      0      0   1968      5      0 
    0     96     43      0      0      0      0   1968      5      0 
    0     97     48      0      0      0      0   1968      5      0 
    0    100     49      0      0      0      0   1968      5      0 
    0     99     45      0      0      0      0   1968      5      0 
    0     99     43      0      0      0      0   1968      5      0 
    0    100     40      0      0      0      0   1968      5      0 
    0    100     35      0      0      0      0   1968      5      0 
    0    100     30      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     25      0      0      0      0   1968      5      0 
    0     96     28      0      0      0      0   1968      5      0 
    0     96     34      0      0      0      0   1968      5      0 
    0     96     39      0      0      0      0   1968      5      0 
    0     96     45      0      0      0      0   1968      5      0 
    0     94     48      0      0      0      0   1968      5      0 
    0    100     48      0      0      0      0   1968      5      0 
    0     99     48      0      0      0      0   1968      5      0 
    0    100     44      0      0      0      0   1968      5      0 
    0    100     39      0      0      0      0   1968      5      0 
    0    100     34      0      0      0      0   1968      5      0 
    0    100     30      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     95     26      0      0      0      0   1968      5      0 
# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     32      0      0      0      0   1968      5      0 
    0     96     38      0      0      0      0   1968      5      0 
    0     99     33      0      0      0      0   1968      5      0 
    0     99     30      0      0      0      0   1968      5      0 
    0     98     27      0      0      0      0   1968      5      0 
    0     93     24      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     35      0      0      0      0   1968      5      0 
    0     96     40      0      0      0      0   1968      5      0 
    0     96     44      0      0      0      0   1968      5      0 
    0     97     47      0      0      0      0   1968      5      0 
    0    100     47      0      0      0      0   1968      5      0 
    0     99     40      0      0      0      0   1968      5      0 
    0    100     36      0      0      0      0   1968      5      0 
    0     99     32      0      0      0      0   1968      5      0 
    0     99     30      0      0      0      0   1968      5      0 
    0     98     27      0      0      0      0   1968      5      0 
    0     95     26      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     95     26      0      0      0      0   1968      5      0 
    0     93     24      0      0      0      0   1968      5      0 
    0     96     32      0      0      0      0   1968      5      0 
    0     96     37      0      0      0      0   1968      5      0 
    0     96     42      0      0      0      0   1968      5      0 
    0     97     45      0      0      0      0   1968      5      0 
    0    100     49      0      0      0      0   1968      5      0 
    0    100     42      0      0      0      0   1968      5      0 
    0     85     30      0      0      0      0   1968      5      0 
    0     83     29      0      0      0      0   1968      5      0 
    0     85     29      0      0      0      0   1968      5      0 
    0     82     29      0      0      0      0   1968      5      0 
    0     93     31      0      0      0      0   1968      5      0 
    0     94     31      0      0      0      0   1968      5      0 
    0     94     31      0      0      0      0   1968      5      0 
    0     94     31      0      0      0      0   1968      5      0 
    0     94     31      0      0      0      0   1968      5      0 
    0     92     30      0      0      0      0   1968      5      0 
    0      3      0      0      0      0      0   1968      5      0 
