# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0     97     39      0      0      0      0   1968      5      0 
    0     97     44      0      0      0      0   1968      5      0 
    0    100     49      0      0      0      0   1968      5      0 
    0    100     45      0      0      0      0   1968      5      0 
    0    100     38      0      0      0      0   1968      5      0 
    0    100     35      0      0      0      0   1968      5      0 
    0    100     31      0      0      0      0   1968      5      0 
    0     98     28      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     95     27      0      0      0      0   1968      5      0 
    0     94     26      0      0      0      0   1968      5      0 
    0     92     24      0      0      0      0   1968      5      0 
    0     94     24      0      0      0      0   1968      5      0 
    0     97     28      0      0      0      0   1968      5      0 
    0     97     33      0      0      0      0   1968      5      0 
    0     97     37      0      0      0      0   1968      5      0 
    0     96     42      0      0      0      0   1968      5      0 
    0     96     45      0      0      0      0   1968      5      0 
    0     99     28      0      0      0      0   1968      5      0 
    0     95     27      0      0      0      0   1968      5      0 
    0     95     26      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     94     24      0      0      0      0   1968      5      0 
    0     94     26      0      0      0      0   1968      5      0 
    0     93     30      0      0      0      0   1968      5      0 
    0     96     32      0      0      0      0   1968      5      0 
    0     97     37      0      0      0      0   1968      5      0 
    0     96     41      0      0      0      0   1968      5      0 
    0     97     44      0      0      0      0   1968      5      0 
    0     97     48      0      0      0      0   1968      5      0 
    0    100     46      0      0      0      0   1968      5      0 
    0    100     39      0      0      0      0   1968      5      0 
    0    100     37      0      0      0      0   1968      5      0 
    0    100     34      0      0      0      0   1968      5      0 
# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0    100     29      0      0      0      0   1968      5      0 
    0     94     25      0      0      0      0   1968      5      0 
    0     95     25      0      0      0      0   1968      5      0 
    0     92     24      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     97     34      0      0      0      0   1968      5      0 
    0     97     40      0      0      0      0   1968      5      0 
    0     97     46      0      0      0      0   1968      5      0 
    0    100     49      0      0      0      0   1968      5      0 
    0    100     41      0      0      0      0   1968      5      0 
    0    100     35      0      0      0      0   1968      5      0 
    0    100     31      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     94     26      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     94     26      0      0      0      0   1968      5      0 
    0     96     29      0      0      0      0   1968      5      0 
    0     96     35      0      0      0      0   1968      5      0 
    0     97     42      0      0      0      0   1968      5      0 
    0     97     47      0      0      0      0   1968      5      0 
    0    100     46      0      0      0      0   1968      5      0 
    0    100     38      0      0      0      0   1968      5      0 
    0    100     34      0      0      0      0   1968      5      0 
    0     99     29      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     25      0      0      0      0   1968      5      0 
    0     95     31      0      0      0      0   1968      5      0 
    0     92     34      0      0      0      0   1968      5      0 
    0     94     40      0      0      0      0   1968      5      0 
    0     96     45      0      0      0      0   1968      5      0 
    0    100     49      0      0      0      0   1968      5      0 
    0    100     41      0      0      0      0   1968      5      0 
    0    100     36      0      0      0      0   1968      5      0 
    0    100     30      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     26      0      0      0      0   1968      5      0 
    0     97     25      0      0      0      0   1968      5      0 
    0     97     29      0      0      0      0   1968      5      0 
    0     97     37      0      0      0      0   1968      5      0 
    0     96     41      0      0      0      0   1968      5      0 
    0     95     45      0      0      0      0   1968      5      0 
    0     96     48      0      0      0      0   1968      5      0 
# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0    100     48      0      0      0      0   1968      5      0 
    0    100     43      0      0      0      0   1968      5      0 
    0    100     37      0      0      0      0   1968      5      0 
    0    100     33      0      0      0      0   1968      5      0 
    0     97     33      0      0      0      0   1968      5      0 
    0     97     40      0      0      0      0   1968      5      0 
    0     97     44      0      0      0      0   1968      5      0 
    0    100     50      0      0      0      0   1968      5      0 
    0    100     42      0      0      0      0   1968      5      0 
    0    100     37      0      0      0      0   1968      5      0 
    0     99     35      0      0      0      0   1968      5      0 
    0    100     31      0      0      0      0   1968      5      0 
    0     98     27      0      0      0      0   1968      5      0 
    0     94     24      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     96     27      0      0      0      0   1968      5      0 
    0     97     26      0      0      0      0   1968      5      0 
    0     97     34      0      0      0      0   1968      5      0 
    0     97     39      0      0      0      0   1968      5      0 
    0     97     43      0      0      0      0   1968      5      0 
    0     96     48      0      0      0      0   1968      5      0 
    0    100     47      0      0      0      0   1968      5      0 
    0    100     41      0      0      0      0   1968      5      0 
    0    100     36      0      0      0      0   1968      5      0 
    0    100     32      0      0      0      0   1968      5      0 
    0     98     28      0      0      0      0   1968      5      0 
    0     95     26      0      0      0      0   1968      5      0 
    0     97     27      0      0      0      0   1968      5      0 
    0     97     28      0      0      0      0   1968      5      0 
    0     97     26      0      0      0      0   1968      5      0 
    0     96     32      0      0      0      0   1968      5      0 
    0     95     32      0      0      0      0   1968      5      0 
    0     95     32      0      0      0      0   1968      5      0 
    0     94     31      0      0      0      0   1968      5      0 
    0     96     32      0      0      0      0   1968      5      0 
    0     95     32      0      0      0      0   1968      5      0 
    0     95     32      0      0      0      0   1968      5      0 
    0     87     30      0      0      0      0   1968      5      0 
    0     88     30      0      0      0      0   1968      5      0 
    0     84     30      0      0      0      0   1968      5      0 
    0     22     10      0      0      0      0   1968      5      0 
